aktning (noun)	aktning	noun	en	<ul><li>respect, esteem</li></ul>			[sound:aktning.mp3]	
vederbörlig (adjective)	vederbörlig	adjective		<ul><li>due, proper, suitable</li></ul>			[sound:vederbörlig.mp3]	
dråp (noun)	dråp	noun	ett	<ul><li>manslaughter</li></ul>	mord och dråp	homicide and manslaughter	[sound:dråp.mp3]	
jubileum (noun)	jubileum	noun	ett	<ul><li>anniversary</li></ul>			[sound:jubileum.mp3]	
frikänna (verb)	frikänna	verb	att	<ul><li>acquit</li></ul>	domstolen frikände henne	the Court acquitted her		
formation (noun)	formation	noun	en	<ul><li>formation</li></ul>			[sound:formation.mp3]	
ridå (noun)	ridå	noun	en	<ul><li>curtain (figuratively &quot;wall&quot;)</li></ul>	gräla inför öppen ridå	quarrel in public	[sound:ridå.mp3]	
svälla (verb)	svälla	verb	att	<ul><li>swell (also figuratively)</li></ul>	byråkratin sväller	bureaucracy is expanding		
avföring (noun)	avföring	noun		<ul><li>excrement, (feces [us]), faeces, the (solid) waste discharged from the body on defecation</li></ul>	blod i avföringen	blood in one&#39;s stool	[sound:avföring.mp3]	
modifikation (noun)	modifikation	noun	en	<ul><li>modification</li></ul>			[sound:modifikation.mp3]	
ordförråd (noun)	ordförråd	noun	ett	<ul><li>vocabulary</li></ul>			[sound:ordförråd.mp3]	
tjocklek (noun)	tjocklek	noun	en	<ul><li>thickness</li></ul>			[sound:tjocklek.mp3]	
metropol (noun)	metropol	noun	en	<ul><li>metropolis</li></ul>			[sound:metropol.mp3]	
injektion (noun)	injektion	noun	en	<ul><li>injection</li></ul>			[sound:injektion.mp3]	
veckotidning (noun)	veckotidning	noun	en	<ul><li>weekly magazine</li></ul>			[sound:veckotidning.mp3]	
orkester (noun)	orkester	noun	en	<ul><li>orchestra</li></ul>			[sound:orkester.mp3]	
skruv (noun)	skruv	noun	en	<ul><li>spin, peg, screw</li></ul>			[sound:skruv.mp3]	
solsken (noun)	solsken	noun	ett	<ul><li>sunshine</li></ul>			[sound:solsken.mp3]	
matvara (noun)	matvara	noun	en	<ul><li>food product</li></ul>				
regemente (noun)	regemente	noun	ett	<ul><li>regiment (also figuratively &quot;strict rule (government)&quot;)</li></ul>	föra ett strängt regemente	rule with a rod of iron	[sound:regemente.mp3]	
sammanträffande (noun)	sammanträffande	noun	ett	<ul><li>meeting, coincidence</li></ul>	ett lustigt sammanträffande	a curious coincidence	[sound:sammanträffande.mp3]	
utstrålning (noun)	utstrålning	noun	en	<ul><li>charisma, personal charm</li></ul>			[sound:utstrålning.mp3]	
valla (verb)	valla	verb	att	<ul><li>wax</li><li>put out to pasture</li></ul>	valla skidor	wax skis	[sound:valla.mp3]	
valla (noun)	valla	noun	en	<ul><li>ski wax</li></ul>			[sound:valla.mp3]	
arvode (noun)	arvode	noun	ett	<ul><li>fee, charge, remuneration, a sum of money paid for a (professional) service</li></ul>			[sound:arvode.mp3]	
periodisk (adjective)	periodisk	adjective		<ul><li>periodic</li></ul>			[sound:periodisk.mp3]	
favör (noun)	favör	noun	en	<ul><li>advantage, favour</li></ul>	matchen slutade 3-1 i svensk favör	the match ended 3-1 to Sweden	[sound:favör.mp3]	
trappsteg (noun)	trappsteg	noun	ett	<ul><li>steps</li></ul>				
paj (noun)	paj	noun	en	<ul><li>pie</li></ul>			[sound:paj.mp3]	
anskaffa (verb)	anskaffa	verb	att	<ul><li>obtain, acquire, get</li></ul>				
tristess (noun)	tristess	noun	en	<ul><li>melancholy, monotony, boredom</li></ul>			[sound:tristess.mp3]	
kassett (noun)	kassett	noun	en	<ul><li>cassette</li></ul>			[sound:kassett.mp3]	
almanacka (noun)	almanacka	noun	en	<ul><li>almanac, calendar, diary, a list of the days of the year, often containing statistical, tabular and general information</li></ul>			[sound:almanacka.mp3]	
accent (noun)	accent	noun	en	<ul><li>stress</li><li>accent</li></ul>	accenten ligger på första stavelsen	the stress is on the first syllable	[sound:accent.mp3]	
bestiga (verb)	bestiga	verb	att	<ul><li>ascend, mount, climb</li><li>cover, mate with (of animals)</li></ul>	vi besteg det högsta fjället	we climbed the highest peak		
styv (adjective)	styv	adjective		<ul><li>hard, stiff</li><li>good at, clever at</li></ul>			[sound:styv.mp3]	
knekt (noun)	knekt	noun	en	<ul><li>jack, a playing card</li><li>soldier (historical)</li></ul>			[sound:knekt.mp3]	
väv (noun)	väv	noun	en	<ul><li>fabric (also figuratively), cloth</li></ul>	en väv av drömmar	a web of dreams	[sound:väv.mp3]	
översvämma (verb)	översvämma	verb	att	<ul><li>submerge, flood, inundate</li></ul>	marknaden översvämmas av dålig litteratur	the market is glutted with poor-quality books		
örn (noun)	örn	noun	en	<ul><li>eagle</li></ul>			[sound:örn.mp3]	
seglare (noun)	seglare	noun	en	<ul><li>sailor, yachtsman</li></ul>			[sound:seglare.mp3]	
spöke (noun)	spöke	noun	ett	<ul><li>ghost (figuratively &quot;threatening phenomenon&quot;)</li></ul>			[sound:spöke.mp3]	
lund (noun)	lund	noun	en	<ul><li>grove</li></ul>			[sound:lund.mp3]	
tålmodig (adjective)	tålmodig	adjective		<ul><li>patient</li></ul>			[sound:tålmodig.mp3]	
koja (noun)	koja	noun	en	<ul><li>hut</li></ul>			[sound:koja.mp3]	
lockelse (noun)	lockelse	noun	en	<ul><li>temptation</li></ul>				
lärd (adjective)	lärd	adjective		<ul><li>learned</li></ul>			[sound:lärd.mp3]	
balk (noun)	balk	noun	en	<ul><li>beam, girder, a supporting element (of steel, concrete, etc.) used in construction</li><li>code, section, a main section of a statute book or code of laws</li></ul>			[sound:balk.mp3]	
åldring (noun)	åldring	noun	en	<ul><li>old person</li></ul>			[sound:åldring.mp3]	
fullmåne (noun)	fullmåne	noun	en	<ul><li>full moon</li></ul>			[sound:fullmåne.mp3]	
bröstkorg (noun)	bröstkorg	noun	en	<ul><li>thorax, the part of the body between the neck and abdomen, the bones surrounding the thoracic cavity</li></ul>			[sound:bröstkorg.mp3]	
spektakel (noun)	spektakel	noun	ett	<ul><li>scene, row</li></ul>	det blev ett förfärligt spektakel	there was a terrible scene	[sound:spektakel.mp3]	
ven (noun)	ven	noun	en	<ul><li>vein</li></ul>			[sound:ven.mp3]	
nöt (noun)	nöt	noun	en	<ul><li>nut</li><li>cattle (figuratively &quot;stupid person&quot;))</li></ul>	ditt nöt!	you ass!	[sound:nöt.mp3]	
odjur (noun)	odjur	noun	ett	<ul><li>monster, beast</li></ul>			[sound:odjur.mp3]	
bildlig (adjective)	bildlig	adjective		<ul><li>figurative, metaphorical</li></ul>			[sound:bildlig.mp3]	
rangordna (verb)	rangordna	verb	att	<ul><li>rank, place in order of precedence (rank, preference)</li></ul>	de sökande rangordnades efter akademiska meriter	the applicants were ranked by their academic qualifications (merits)		
hjord (noun)	hjord	noun	en	<ul><li>herd, a number of animals kept together or living as a group</li></ul>			[sound:hjord.mp3]	
vildsvin (noun)	vildsvin	noun	ett	<ul><li>boar</li></ul>				
bibliografi (noun)	bibliografi	noun	en	<ul><li>bibliography, list of writings relating to a particular topic</li></ul>			[sound:bibliografi.mp3]	
ihärdig (adjective)	ihärdig	adjective		<ul><li>persistent, persevering</li></ul>			[sound:ihärdig.mp3]	
indignation (noun)	indignation	noun	en	<ul><li>indignation</li></ul>			[sound:indignation.mp3]	
paradoxal (adjective)	paradoxal	adjective		<ul><li>paradoxical</li></ul>			[sound:paradoxal.mp3]	
grädda (verb)	grädda	verb	att	<ul><li>fry, bake</li></ul>	grädda pannkakor	bake (fry) pancakes	[sound:grädda.mp3]	
kontrovers (noun)	kontrovers	noun	en	<ul><li>controversy</li></ul>			[sound:kontrovers.mp3]	
multiplicera (verb)	multiplicera	verb	att	<ul><li>multiply</li></ul>	multiplicera 3 med 4	multiply 3 by 4		
oförrätt (noun)	oförrätt	noun	en	<ul><li>wrong</li></ul>	lida oförrätt	suffer injustice	[sound:oförrätt.mp3]	
revben (noun)	revben	noun	ett	<ul><li>rib</li></ul>			[sound:revben.mp3]	
delikat (adjective)	delikat	adjective		<ul><li>delicate, pleasing, delicious</li><li>delicate (of abstracts), fragile, sensitive</li></ul>			[sound:delikat.mp3]	
kväve (noun)	kväve	noun		<ul><li>nitrogen</li></ul>			[sound:kväve.mp3]	
kvarn (noun)	kvarn	noun	en	<ul><li>mill</li></ul>			[sound:kvarn.mp3]	
gummi (noun)	gummi	noun	ett	<ul><li>rubber, gum</li></ul>			[sound:gummi.mp3]	
facilitet (noun)	facilitet	noun	en	<ul><li>amenity, facility</li></ul>	diskmaskin och andra faciliteter	dishwasher and other amenities	[sound:facilitet.mp3]	
oenig (adjective)	oenig	adjective		<ul><li>divided</li></ul>			[sound:oenig.mp3]	
oföränderlig (adjective)	oföränderlig	adjective		<ul><li>unchangeable</li></ul>				
snuskig (adjective)	snuskig	adjective		<ul><li>smutty, filthy, squalid, dirty</li></ul>			[sound:snuskig.mp3]	
herde (noun)	herde	noun	en	<ul><li>cowherd, shepherd, a person who tends cattle or sheep</li></ul>			[sound:herde.mp3]	
tillförsel (noun)	tillförsel	noun	en	<ul><li>supply</li></ul>			[sound:tillförsel.mp3]	
avskrivning (noun)	avskrivning	noun	en	<ul><li>depreciation, writing off, removal from the company accounts</li></ul>	företagets resultat efter avskrivningar och räntor uppgick till 10 miljoner kronor	the company&#39;s profit after depreciation and interest amounted to 10 million kronor	[sound:avskrivning.mp3]	
bemanning (noun)	bemanning	noun	en	<ul><li>crew, bussiness</li></ul>				
pytteliten (adjective)	pytteliten	adjective		<ul><li>tiny</li></ul>			[sound:pytteliten.mp3]	
cirkulation (noun)	cirkulation	noun	en	<ul><li>circulation, an instance of circulating</li></ul>			[sound:cirkulation.mp3]	
termisk (adjective)	termisk	adjective		<ul><li>thermal, thermic, accessment</li></ul>				
ömtålig (adjective)	ömtålig	adjective		<ul><li>fragile, easily damaged, brittle</li><li>susceptible, delicate</li></ul>			[sound:ömtålig.mp3]	
koda (verb)	koda	verb	att	<ul><li>encode</li></ul>	koda in på data	encode in a computer		
kämpe (noun)	kämpe	noun	en	<ul><li>fighter (historical; also used generally, &quot;a person who fights&quot;)</li></ul>			[sound:kämpe.mp3]	
juvel (noun)	juvel	noun	en	<ul><li>jewel</li></ul>			[sound:juvel.mp3]	
ponny (noun)	ponny	noun	en	<ul><li>pony</li></ul>			[sound:ponny.mp3]	
bemanna (verb)	bemanna	verb	att	<ul><li>man, provide with hands or a crew</li></ul>	bemanna ett skepp	man a ship		
måtta (noun)	måtta	noun	en	<ul><li>moderation, limit</li></ul>	det får vara någon måtta på kritiken	there has got to be a limit to the criticism	[sound:måtta.mp3]	
gaffel (noun)	gaffel	noun	en	<ul><li>fork (also used of objects with similar appearance), eating tool consisting of two or more tines affixed to a handle</li></ul>	kniv och gaffel	knife and fork	[sound:gaffel.mp3]	
pilgrim (noun)	pilgrim	noun	en	<ul><li>pilgrim</li></ul>			[sound:pilgrim.mp3]	
ackumulera (verb)	ackumulera	verb	att	<ul><li>accumulate, gradually gather; heap</li></ul>				
getto (noun)	getto	noun	ett	<ul><li>ghetto (derogatory), isolated part of a city inhabited by a low-status group</li></ul>			[sound:getto.mp3]	
skorsten (noun)	skorsten	noun	en	<ul><li>chimney, funnel, smokestack</li></ul>			[sound:skorsten.mp3]	
antenn (noun)	antenn	noun	en	<ul><li>aerial, (antenna [us]), a device for the reception of radio waves</li></ul>			[sound:antenn.mp3]	
synbar (adjective)	synbar	adjective		<ul><li>visible, apparent, evident, obvious</li></ul>			[sound:synbar.mp3]	
vrå (noun)	vrå	noun	en	<ul><li>corner, nook, cranny</li></ul>	leta igenom varenda vrå av huset	look in every corner of the house	[sound:vrå.mp3]	
assistera (verb)	assistera	verb	att	<ul><li>assist, help</li></ul>	två underläkare assisterade vid operationen	two house physicians assisted at the operation		
bataljon (noun)	bataljon	noun	en	<ul><li>battalion, large military unit</li></ul>			[sound:bataljon.mp3]	
intelligens (noun)	intelligens	noun	en	<ul><li>intelligence</li></ul>			[sound:intelligens.mp3]	
diplom (noun)	diplom	noun	ett	<ul><li>diploma, a document conferring an honour or certifying a qualification</li></ul>			[sound:diplom.mp3]	
konfiguration (noun)	konfiguration	noun	en	<ul><li>configuration, setup</li></ul>				
exemplarisk (adjective)	exemplarisk	adjective		<ul><li>exemplary</li></ul>			[sound:exemplarisk.mp3]	
konsistens (noun)	konsistens	noun	en	<ul><li>consistency</li></ul>	mjuk konsistens	soft consistency	[sound:konsistens.mp3]	
stelna (verb)	stelna	verb	att	<ul><li>stiffen (of substances &quot;set, become solid&quot;)</li></ul>	han stelnade till när han såg mig	he stiffened when he saw me		
amortering (noun)	amortering	noun	en	<ul><li>repayment by instalments, amortization; payment, instalment</li></ul>	räntor och amorteringar	interest and instalments	[sound:amortering.mp3]	
avskrift (noun)	avskrift	noun	en	<ul><li>transcript, copy, a written copy of a document</li></ul>			[sound:avskrift.mp3]	
bläck (noun)	bläck	noun	ett	<ul><li>ink, liquid used for writing</li></ul>			[sound:bläck.mp3]	
restaurera (verb)	restaurera	verb	att	<ul><li>restore</li></ul>				
pulver (noun)	pulver	noun	ett	<ul><li>powder</li></ul>	ett fint pulver	a fine powder	[sound:pulver.mp3]	
remsa (noun)	remsa	noun	en	<ul><li>strip</li></ul>			[sound:remsa.mp3]	
cement (noun)	cement	noun		<ul><li>cement, the adhesive substance used in bricklaying</li></ul>			[sound:cement.mp3]	
trailer (noun)	trailer	noun	en	<ul><li>trailer</li></ul>			[sound:trailer.mp3]	
ljum (adjective)	ljum	adjective		<ul><li>lukewarm (also figuratively, &quot;half-hearted&quot;)</li></ul>			[sound:ljum.mp3]	
sammanstötning (noun)	sammanstötning	noun	en	<ul><li>collision</li><li>conflict, encounter, clash</li></ul>	en våldsam sammanstötning mellan två bilar	a violent collision between two cars	[sound:sammanstötning.mp3]	
stormig (adjective)	stormig	adjective		<ul><li>stormy (figuratively &quot;very irritated&quot;)</li></ul>			[sound:stormig.mp3]	
pina (noun)	pina	noun	en	<ul><li>suffering, pain</li></ul>			[sound:pina.mp3]	
pina (verb)	pina	verb	att	<ul><li>torment</li></ul>	en pinad människa	a tormented person	[sound:pina.mp3]	
skift (noun)	skift	noun	ett	<ul><li>shift (also used of the workers on one particular shift)</li></ul>	arbeta (i) skift	work in shifts	[sound:skift.mp3]	
stöna (verb)	stöna	verb	att	<ul><li>groan, moan</li></ul>	stöna av smärta	groan (moan) with pain		
uppsyn (noun)	uppsyn	noun	en	<ul><li>keeping a watch (on), supervision</li><li>expression</li></ul>	ha (el. hålla) uppsyn över trafiken	watch (or keep a watch on) the traffic	[sound:uppsyn.mp3]	
återse (verb)	återse	verb	att	<ul><li>see (meet) again</li></ul>	han fick aldrig återse sitt hemland	he never saw his native country again		
elektron (noun)	elektron	noun	en	<ul><li>electron</li></ul>			[sound:elektron.mp3]	
oanvändbar (adjective)	oanvändbar	adjective		<ul><li>unusable</li></ul>				
sömnig (adjective)	sömnig	adjective		<ul><li>sleepy, drowsy</li></ul>			[sound:sömnig.mp3]	
emission (noun)	emission	noun	en	<ul><li>bonds, shares, etc.], issue [of notes</li></ul>			[sound:emission.mp3]	
omloppsbana (noun)	omloppsbana	noun	en	<ul><li>orbit</li></ul>				
ventil (noun)	ventil	noun	en	<ul><li>valve</li></ul>			[sound:ventil.mp3]	
fresta (verb)	fresta	verb	att	<ul><li>tempt</li></ul>	han frestades att köpa bilen	he was tempted to buy the car		
pekfinger (noun)	pekfinger	noun	ett	<ul><li>forefinger, index finger</li></ul>			[sound:pekfinger.mp3]	
sigill (noun)	sigill	noun	ett	<ul><li>seal</li></ul>			[sound:sigill.mp3]	
armbåge (noun)	armbåge	noun	en	<ul><li>elbow, the joint at the mid part of the arm</li></ul>			[sound:armbåge.mp3]	
ljusblå (adjective)	ljusblå	adjective		<ul><li>light blue</li></ul>				
skaft (noun)	skaft	noun	ett	<ul><li>handle, stem, shank, shaft</li><li>leg, shaft, the upper part of a boot, stocking, etc.</li><li></li></ul>			[sound:skaft.mp3]	
paviljong (noun)	paviljong	noun	en	<ul><li>pavilion</li></ul>			[sound:paviljong.mp3]	
skenbar (adjective)	skenbar	adjective		<ul><li>apparent, seeming</li></ul>			[sound:skenbar.mp3]	
svartsjuk (adjective)	svartsjuk	adjective		<ul><li>jealous</li></ul>			[sound:svartsjuk.mp3]	
mångfaldig (adjective)	mångfaldig	adjective		<ul><li>multi-faceted</li></ul>				
omlopp (noun)	omlopp	noun	ett	<ul><li>circulation</li></ul>	falska sedlar är i omlopp	forged banknotes are in circulation (circulating)	[sound:omlopp.mp3]	
orörlig (adjective)	orörlig	adjective		<ul><li>immobile</li></ul>			[sound:orörlig.mp3]	
donator (noun)	donator	noun	en	<ul><li>donator</li></ul>				
nyck (noun)	nyck	noun	en	<ul><li>whim, caprice, vagary</li></ul>	genom ödets nyck	by a whim (freak) of fate	[sound:nyck.mp3]	
gränsområde (noun)	gränsområde	noun	ett	<ul><li>brackets</li></ul>				
pittoresk (adjective)	pittoresk	adjective		<ul><li>picturesque</li></ul>			[sound:pittoresk.mp3]	
yla (verb)	yla	verb	att	<ul><li>howl</li></ul>	ylande hundar	howling dogs		
pånyttfödelse (noun)	pånyttfödelse	noun	en	<ul><li>rebirth, renaissance</li></ul>			[sound:pånyttfödelse.mp3]	
relik (noun)	relik	noun	en	<ul><li>relic</li></ul>			[sound:relik.mp3]	
berättigande (noun)	berättigande	noun	ett	<ul><li>authorization, justification, right</li></ul>			[sound:berättigande.mp3]	
föresats (noun)	föresats	noun	en	<ul><li>intention</li></ul>	ha goda föresatser	have good intentions	[sound:föresats.mp3]	
ströva (verb)	ströva	verb	att	<ul><li>ramble, stroll, roam</li></ul>				
substitut (noun)	substitut	noun	ett	<ul><li>substitute</li></ul>			[sound:substitut.mp3]	
arbetslag (noun)	arbetslag	noun	ett	<ul><li>team</li></ul>				
lim (noun)	lim	noun	ett	<ul><li>glue</li></ul>			[sound:lim.mp3]	
läglig (adjective)	läglig	adjective		<ul><li>timely</li></ul>			[sound:läglig.mp3]	
nyttighet (noun)	nyttighet	noun	en	<ul><li>utility</li></ul>				
simhall (noun)	simhall	noun	en	<ul><li>swimming pool, swimming hall</li></ul>				
väte (noun)	väte	noun		<ul><li>hydrogen</li></ul>			[sound:väte.mp3]	
uppskov (noun)	uppskov	noun	ett	<ul><li>respite, deferment, postponement, prolongation</li></ul>	begära uppskov	request a respite	[sound:uppskov.mp3]	
